"Product ID";Image;Nom;Référence;Catégorie;"Montant (HT)";"Montant (TTC)";Quantité;État;Position
435;https://www.velvet-extension.fr/1195/vernis-semi-pretty-woman.jpg;"Vernis semi Pretty Woman";"J03 310 PRETTY WOMAN";Couleurs;10.750000;12.9;57;0
434;https://www.velvet-extension.fr/1192/vernis-semi-permanent-pink-doll.jpg;"Vernis semi permanent Pink Doll";"J03 210 Pink Doll";Couleurs;10.750000;12.9;55;0
433;https://www.velvet-extension.fr/1191/vernis-semi-permanent-night-dream.jpg;"Vernis semi permanent Night Dream";"J04 302 Night Dream";Glitters;10.750000;12.9;61;0
432;https://www.velvet-extension.fr/1502/vernis-semi-permanent-n5.jpg;"Vernis semi permanent N°5";"J03 202 N°5";Couleurs;10.750000;12.9;58;0
431;https://www.velvet-extension.fr/1189/vernis-semi-permanent-lace-detail.jpg;"Vernis semi permanent Lace Détail";"J03 204 LACE DETAIL";Couleurs;10.750000;12.9;60;0
430;https://www.velvet-extension.fr/1188/vernis-semi-permanent-georgia-love.jpg;"Vernis semi permanent Georgia Love";"J03 309 GEORGIA LOVE";Couleurs;10.750000;12.9;54;0
429;https://www.velvet-extension.fr/1187/vernis-semi-permanent-fuzzy-dice.jpg;"Vernis semi permanent Fuzzy Dice";"J03 201 FUZZY DICE";Couleurs;10.750000;12.9;56;0
428;https://www.velvet-extension.fr/1186/vernis-semi-permanent-cinderella.jpg;"Vernis semi permanent Cinderella";"J04 301 CINDERELLA";Glitters;10.750000;12.9;36;0
427;https://www.velvet-extension.fr/1185/vernis-semi-permanent-water-melon.jpg;"Vernis semi permanent Water Melon";"J03 213 WATER MELON";Couleurs;10.750000;12.9;57;0
426;https://www.velvet-extension.fr/1184/vernis-semi-permanent-sweet-pink.jpg;"Vernis semi permanent Sweet Pink";"J04 308 SWEET PINK";Couleurs;10.750000;12.9;60;0
425;https://www.velvet-extension.fr/1183/vernis-semi-permanent-soft-pink.jpg;"Vernis semi permanent Soft pink";"J04 310 SOFT PINK";Couleurs;10.750000;12.9;57;0
424;https://www.velvet-extension.fr/1182/vernis-semi-permanent-sugar-daddy.jpg;"Vernis semi permanent Sugar Daddy";"J04 312 SUGAR DADDY";Couleurs;10.750000;12.9;61;0
423;https://www.velvet-extension.fr/1181/vernis-semi-permanent-white.jpg;"Vernis semi permanent White";"J04 110 WHITE";Couleurs;10.750000;12.9;1;0
422;https://www.velvet-extension.fr/1180/vernis-semi-permanent-satin-ribbon.jpg;"Vernis semi permanent Satin Ribbon";"J03 306 SATIN RIBBON";Couleurs;10.750000;12.9;61;0
421;https://www.velvet-extension.fr/1179/vernis-semi-permanent-royal-dust.jpg;"Vernis semi permanent Royal Dust";"J04 309 ROYAL DUST";Couleurs;10.750000;12.9;48;0
420;https://www.velvet-extension.fr/1178/vernis-semi-permanent-rosa-lyne.jpg;"Vernis semi permanent Rosa-Lyne";"J03 212 ROSA-LYNE";Couleurs;10.750000;12.9;54;0
419;https://www.velvet-extension.fr/1175/top-coat-semi-permanent.jpg;"Top coat semi permanent";"J04 101 top coat semi-permanent";"Base & Top coat";10.750000;12.9;290;0
418;https://www.velvet-extension.fr/1174/vernis-semi-permanent-push-up.jpg;"Vernis semi permanent Push Up";"J04 104 PUSH UP";Couleurs;10.750000;12.9;52;0
417;https://www.velvet-extension.fr/1173/vernis-semi-permanent-princess-pink.jpg;"Vernis semi permanent Princess Pink";"J04 207 PRINCESS PINK";Couleurs;10.750000;12.9;61;0
416;https://www.velvet-extension.fr/1172/vernis-semi-permanent-princess-ariel.jpg;"Vernis semi permanent Princess Ariel";"J03 303 PRINCESS ARIEL";Couleurs;10.750000;12.9;59;0
415;https://www.velvet-extension.fr/1171/vernis-semi-permanent-pastel-lavender.jpg;"Vernis semi permanent Pastel Lavender";"J03 207 PASTEL LAVENDER";Couleurs;10.750000;12.9;47;0
414;https://www.velvet-extension.fr/1166/vernis-semi-permanent-paris-avenue.jpg;"Vernis semi permanent Paris Avenue";"J03 211 PARIS AVENUE";Couleurs;10.750000;12.9;0;1
413;https://www.velvet-extension.fr/1163/vernis-semi-permanent-nude-51.jpg;"Vernis semi permanent Nude 51";"J03 205 NUDE 51";Couleurs;10.750000;12.9;26;0
412;https://www.velvet-extension.fr/1162/vernis-semi-permanent-nectar.jpg;"Vernis semi permanent Nectar";"J03 209 NECTAR";Couleurs;10.750000;12.9;33;0
411;https://www.velvet-extension.fr/1159/vernis-semi-permanent-muse.jpg;"Vernis semi permanent Muse";"J04 306 MUSE";Couleurs;10.750000;12.9;58;0
410;https://www.velvet-extension.fr/1158/vernis-semi-permanent-mug-frappe.jpg;"Vernis semi permanent Mug Frappé";"J03 305 MUG FRAPPÉ";Couleurs;10.750000;12.9;62;0
409;https://www.velvet-extension.fr/1157/vernis-semi-permanent-made-to-last.jpg;"Vernis semi permanent Made to last";"J04 204 MADE TO LAST";Couleurs;10.750000;12.9;49;0
408;https://www.velvet-extension.fr/1154/vernis-semi-permanent-mad-about-you.jpg;"Vernis semi permanent Mad about you";"J04 203 MAD ABOUT YOU";Couleurs;10.750000;12.9;48;0
